,ID,default_payment_next_month
3635,27413,0
3636,27539,0
3637,14159,0
3638,21527,0
3639,14783,0
3640,16754,0
3641,18025,0
3642,924,0
3643,16705,0
3644,27917,0
3645,25488,0
3646,22951,0
3647,4810,0
3648,26143,0
3649,1389,0
3650,11393,0
3651,22413,0
3652,14306,0
3653,16758,0
3654,1519,0
3655,9955,0
3656,15801,0
3657,21712,0
3658,9888,0
3659,20847,0
3660,9590,0
3661,3745,0
3662,9787,0
3663,8247,0
3664,13222,0
3665,29278,0
3666,7869,0
3667,26894,0
3668,13246,0
3669,25229,0
3670,18562,0
3671,1611,0
3672,23714,0
3673,23899,0
3674,6877,0
3675,12006,0
3676,7492,0
3677,26100,0
3678,8516,0
3679,616,0
3680,6923,0
3681,25637,0
3682,2233,0
3683,9026,0
3684,25540,0
3685,2747,0
3686,22184,0
3687,23562,0
3688,29499,0
3689,1753,0
3690,4755,0
3691,29154,0
3692,8043,0
3693,16455,0
3694,21387,0
3695,17730,0
3696,21242,0
3697,141,0
3698,720,0
3699,25480,0
3700,29089,0
3701,6473,0
3702,13419,0
3703,9333,0
3704,15684,0
3705,16690,0
3706,17974,0
3707,2374,0
3708,11452,0
3709,6040,0
3710,7553,0
3711,27634,0
3712,2381,0
3713,19350,0
3714,6120,0
3715,23450,0
3716,10681,0
3717,18026,0
3718,11731,0
3719,4131,0
3720,12112,0
3721,17941,0
3722,6646,0
3723,353,0
3724,15834,0
3725,19945,0
3726,22667,0
3727,17812,0
3728,10508,1
3729,13865,0
3730,29116,0
3731,21989,0
3732,26378,0
3733,3253,0
3734,2831,0
3735,18569,0
3736,3372,0
3737,24584,0
3738,28588,0
3739,29522,0
3740,16314,0
3741,13290,0
3742,4376,0
3743,3363,0
3744,25559,0
3745,21980,0
3746,6428,0
3747,13841,0
3748,5709,0
3749,5901,0
3750,26498,0
3751,18379,0
3752,28151,0
3753,1310,0
3754,6734,0
3755,23445,0
3756,12088,1
3757,12136,0
3758,15101,0
3759,18397,0
3760,22422,0
3761,28851,0
3762,28347,0
3763,17459,0
3764,20728,0
3765,22121,0
3766,3248,0
3767,27947,0
3768,16469,0
3769,7522,1
3770,4009,0
3771,26156,0
3772,28319,0
3773,12537,0
3774,1842,0
3775,9554,0
3776,11769,0
3777,7988,0
3778,25415,0
3779,26597,0
3780,5853,0
3781,753,0
3782,11820,0
3783,25469,0
3784,11122,0
3785,12309,0
3786,1982,0
3787,24830,0
3788,2941,0
3789,1407,0
3790,24760,0
3791,3114,0
3792,23517,0
3793,28496,0
3794,1342,0
3795,19889,0
3796,605,0
3797,3676,0
3798,4765,0
3799,29697,0
3800,13613,0
3801,18182,0
3802,14707,0
3803,11483,0
3804,28918,0
3805,25178,0
3806,2018,0
3807,19418,0
3808,19216,0
3809,21843,0
3810,4478,0
3811,12322,0
3812,11183,0
3813,18440,0
3814,21498,0
3815,14383,0
3816,18765,0
3817,27826,0
3818,20548,0
3819,11964,0
3820,17652,0
3821,18835,0
3822,23204,0
3823,9710,0
3824,6409,0
3825,17765,0
3826,3073,0
3827,21861,0
3828,19188,0
3829,13560,0
3830,28010,0
3831,19670,0
3832,8857,0
3833,254,0
3834,8780,0
3835,4104,0
3836,7500,0
3837,12141,0
3838,29273,0
3839,3071,0
3840,26593,0
3841,11903,0
3842,27671,0
3843,11574,0
3844,14364,0
3845,17196,0
3846,9619,0
3847,23003,0
3848,20118,0
3849,18082,0
3850,19596,0
3851,343,0
3852,12931,0
3853,3894,0
3854,19150,0
3855,8156,0
3856,20610,0
3857,4001,0
3858,12968,0
3859,28688,0
3860,27294,0
3861,429,0
3862,25079,0
3863,23780,0
3864,12412,0
3865,13091,0
3866,11005,0
3867,4207,0
3868,18532,0
3869,29494,0
3870,27163,0
3871,10184,0
3872,26953,0
3873,27951,0
3874,19406,0
3875,19915,0
3876,15338,0
3877,23948,0
3878,24533,0
3879,8901,0
3880,18563,0
3881,8047,0
3882,2301,0
3883,13008,0
3884,22597,0
3885,19785,0
3886,4445,0
3887,21258,0
3888,19318,0
3889,22388,0
3890,15445,0
3891,25521,0
3892,3262,0
3893,11610,0
3894,11510,0
3895,28954,0
3896,6207,0
3897,27301,0
3898,18463,0
3899,554,0
3900,11391,0
3901,25710,0
3902,4920,0
3903,4768,0
3904,12769,0
3905,26186,0
3906,8848,0
3907,8296,0
3908,21606,0
3909,12252,0
3910,7396,0
3911,9065,0
3912,24604,0
3913,3704,0
3914,17929,0
3915,20546,0
3916,4011,0
3917,15000,0
3918,27961,0
3919,14638,0
3920,18999,0
3921,1616,0
3922,926,0
3923,19231,0
3924,12295,0
3925,25040,0
3926,29709,0
3927,28917,0
3928,23367,0
3929,13072,0
3930,12203,0
3931,25874,0
3932,14,0
3933,18186,0
3934,6532,0
3935,13763,0
3936,24010,0
3937,8690,0
3938,16725,0
3939,22997,0
3940,9830,0
3941,28563,0
3942,28842,0
3943,27365,0
3944,17879,0
3945,14112,0
3946,23028,0
3947,20454,0
3948,28499,0
3949,8548,0
3950,8158,0
3951,13428,0
3952,1647,0
3953,8125,1
3954,23178,0
3955,28879,0
3956,6783,0
3957,6118,0
3958,23591,0
3959,11355,0
3960,4927,0
3961,6205,0
3962,9109,0
3963,16023,0
3964,27245,0
3965,22719,0
3966,17804,0
3967,20652,0
3968,12946,0
3969,13420,0
3970,28258,0
3971,21966,0
3972,12532,0
3973,5489,0
3974,13397,0
3975,15806,0
3976,24806,0
3977,24732,0
3978,20281,0
3979,6598,0
3980,25618,0
3981,6543,0
3982,10793,0
3983,23453,0
3984,7276,0
3985,28938,0
3986,7663,0
3987,3129,0
3988,3979,0
3989,8978,0
3990,29676,0
3991,22916,0
3992,714,0
3993,9257,0
3994,21462,0
3995,3718,0
3996,27631,0
3997,8097,0
3998,29076,0
3999,27140,0
4000,251,0
4001,1362,0
4002,16663,0
4003,2403,0
4004,9452,0
4005,6663,0
4006,15849,0
4007,3432,0
4008,14547,0
4009,25238,0
4010,10775,0
4011,200,0
4012,1113,0
4013,14482,0
4014,2551,0
4015,9563,0
4016,17450,0
4017,15674,0
4018,20003,0
4019,23884,0
4020,12695,0
4021,11756,0
4022,21185,0
4023,667,0
4024,27459,0
4025,23907,0
4026,7616,0
4027,7899,0
4028,20830,0
4029,18622,0
4030,4656,0
4031,25837,0
4032,10721,0
4033,13699,0
4034,15460,0
4035,14416,0
4036,16086,0
4037,27226,0
4038,10524,0
4039,12081,0
4040,7847,0
4041,27142,0
4042,20286,0
4043,16217,0
4044,26214,0
4045,19233,0
4046,6069,0
4047,653,0
4048,27218,0
4049,13012,0
4050,28823,0
4051,10803,0
4052,22663,0
4053,23442,0
4054,26231,0
4055,7246,0
4056,3450,0
4057,22731,0
4058,17056,0
4059,12608,0
4060,10939,0
4061,10933,0
4062,123,0
4063,26197,0
4064,15264,0
4065,28376,0
4066,11351,0
4067,4471,0
4068,23113,0
4069,25032,0
4070,1317,0
4071,8297,0
4072,10255,0
4073,18959,0
4074,13497,0
4075,8211,0
4076,26297,0
4077,22804,0
4078,10671,0
4079,26074,0
4080,18990,0
4081,21525,0
4082,24460,0
4083,502,0
4084,22657,0
4085,23836,0
4086,26904,0
4087,3625,0
4088,18590,0
4089,15196,0
4090,4590,0
4091,23057,0
4092,27984,0
4093,27962,0
4094,12489,0
4095,9197,0
4096,29848,0
4097,4532,0
4098,27844,0
4099,14433,0
4100,20555,0
4101,8387,0
4102,5377,0
4103,28294,0
4104,8723,0
4105,27202,0
4106,23220,0
4107,14556,0
4108,5226,0
4109,15368,0
4110,27569,0
4111,3548,0
4112,7973,0
4113,28060,0
4114,2677,0
4115,29989,0
4116,6989,0
4117,74,0
4118,24251,0
4119,18496,0
4120,20321,0
4121,25946,0
4122,27779,0
4123,8529,0
4124,26571,0
4125,5922,0
4126,26353,0
4127,3993,0
4128,24831,0
4129,1748,0
4130,24723,0
4131,22936,0
4132,10657,0
4133,22467,0
4134,2987,0
4135,18981,0
4136,13599,0
4137,12304,0
4138,14687,0
4139,17835,0
4140,11972,0
4141,5550,0
4142,18621,0
4143,6250,0
4144,24122,0
4145,15388,0
4146,11363,0
4147,14062,0
4148,21552,0
4149,18150,0
4150,23087,0
4151,8050,0
4152,13747,0
4153,27935,0
4154,26141,0
4155,20527,0
4156,26854,0
4157,24360,0
4158,11798,0
4159,14952,0
4160,16880,0
4161,17972,0
4162,12892,0
4163,6483,0
4164,12719,0
4165,949,0
4166,23315,0
4167,24992,0
4168,4964,0
4169,9007,0
4170,2652,0
4171,1990,0
4172,14665,0
4173,1992,1
4174,24375,0
4175,8582,0
4176,6568,0
4177,11029,0
4178,6751,0
4179,5957,0
4180,2194,0
4181,940,0
4182,2347,0
4183,12464,0
4184,15170,0
4185,22009,0
4186,14548,0
4187,28165,0
4188,4953,0
4189,14398,0
4190,18286,0
4191,14836,0
4192,572,0
4193,14773,0
4194,14768,0
4195,26450,0
4196,10737,0
4197,1447,0
4198,20301,0
4199,27047,0
4200,12938,0
4201,17767,0
4202,11788,0
4203,10823,0
4204,18192,0
4205,29332,0
4206,23621,0
4207,2587,0
4208,8063,0
4209,27396,0
4210,6192,1
4211,3034,0
4212,9196,0
4213,5919,0
4214,578,0
4215,4723,0
4216,3462,0
4217,12344,0
4218,18679,0
4219,18676,0
4220,1206,0
4221,21647,0
4222,24267,0
4223,480,0
4224,11378,0
4225,28669,0
4226,23128,0
4227,19900,0
4228,23541,0
4229,27477,0
4230,18802,0
4231,4169,0
4232,7782,0
4233,9143,0
4234,1171,0
4235,16127,0
4236,2589,0
4237,7889,0
4238,3387,0
4239,21901,0
4240,6394,0
4241,1903,0
4242,8171,0
4243,22341,0
4244,8707,0
4245,12791,0
4246,18246,0
4247,1938,0
4248,11810,0
4249,7334,0
4250,8413,0
4251,14508,0
4252,18465,0
4253,8689,0
4254,14422,0
4255,23477,0
4256,23035,0
4257,28904,0
4258,16487,0
4259,4188,0
4260,18096,0
4261,4581,0
4262,20630,0
4263,6547,0
4264,5522,0
4265,25856,0
4266,5786,0
4267,192,0
4268,10802,1
4269,1921,0
4270,29842,0
4271,27482,0
4272,25120,0
4273,14740,0
4274,27656,0
4275,28064,0
4276,2974,0
4277,19716,0
4278,29612,0
4279,8756,0
4280,26996,0
4281,27632,0
4282,2060,0
4283,29119,0
4284,490,0
4285,470,0
4286,19884,0
4287,7290,0
4288,23747,0
4289,9841,0
4290,2611,0
4291,783,0
4292,12877,0
4293,28255,0
4294,7353,0
4295,21806,0
4296,25879,0
4297,13007,0
4298,26675,0
4299,8688,0
4300,18888,0
4301,1061,0
4302,2267,0
4303,16235,0
4304,5534,0
4305,27774,0
4306,11215,0
4307,15,0
4308,5835,0
4309,18825,0
4310,24091,0
4311,15700,0
4312,1568,0
4313,28884,0
4314,12933,1
4315,29446,0
4316,1849,0
4317,3565,0
4318,12015,0
4319,20103,1
4320,25112,0
4321,28351,0
4322,15850,0
4323,8231,0
4324,28301,0
4325,21537,0
4326,8414,0
4327,13133,1
4328,19408,0
4329,29778,0
4330,26530,0
4331,18251,0
4332,27012,0
4333,6323,0
4334,17795,1
4335,19392,0
4336,22508,0
4337,11409,0
4338,28676,0
4339,10507,0
4340,25952,0
4341,29059,0
4342,25417,0
4343,27879,0
4344,19474,0
4345,26359,0
4346,15625,0
4347,29713,0
4348,16541,0
4349,2187,0
4350,9086,0
4351,28702,0
4352,24210,0
4353,12177,0
4354,15666,0
4355,4885,0
4356,9043,0
4357,25119,0
4358,6183,0
4359,26849,0
4360,4758,0
4361,13026,0
4362,4034,0
4363,29971,0
4364,12448,0
4365,23382,0
4366,23143,0
4367,28837,0
4368,10606,0
4369,6349,0
4370,340,0
4371,10543,0
4372,26087,0
4373,23274,0
4374,27222,0
4375,21281,0
4376,3765,0
4377,16001,0
4378,2486,0
4379,28968,0
4380,24415,0
4381,7812,0
4382,28481,0
4383,12885,0
4384,8150,0
4385,27474,0
4386,21262,0
4387,13916,0
4388,23447,0
4389,29582,0
4390,29405,0
4391,588,0
4392,29099,0
4393,28273,0
4394,4094,0
4395,13995,0
4396,12212,0
4397,7266,1
4398,14541,0
4399,16552,0
4400,26787,0
4401,22526,0
4402,26490,0
4403,15300,0
4404,21799,0
4405,17287,0
4406,9723,0
4407,25642,0
4408,16532,0
4409,13118,0
4410,11344,0
4411,7620,0
4412,17011,0
4413,25664,0
4414,481,0
4415,17857,0
4416,9157,0
4417,14943,0
4418,9038,0
4419,1875,0
4420,4226,0
4421,17398,0
4422,13234,0
4423,8168,0
4424,22435,0
4425,17335,0
4426,2261,0
4427,11751,0
4428,4937,0
4429,15577,0
4430,24394,0
4431,13087,0
4432,7211,0
4433,19006,0
4434,27392,0
4435,6360,0
4436,14803,0
4437,27525,0
4438,18451,0
4439,29974,0
4440,24352,0
4441,8751,0
4442,4452,0
4443,14238,0
4444,10938,0
4445,22532,0
4446,2123,0
4447,22262,0
4448,15603,0
4449,3343,0
4450,26841,0
4451,21166,0
4452,12429,0
4453,4572,0
4454,13019,0
4455,6334,0
4456,21850,0
4457,11169,0
4458,29362,0
4459,21243,0
4460,13947,0
4461,6636,0
4462,27443,1
4463,8748,0
4464,18212,0
4465,15070,0
4466,19374,0
4467,27799,0
4468,16669,0
4469,12420,0
4470,16985,0
4471,26652,0
4472,20598,0
4473,2092,0
4474,8243,0
4475,17173,0
4476,23152,0
4477,21026,0
4478,7463,0
4479,10310,0
4480,29333,0
4481,23239,0
4482,15940,0
4483,13913,0
4484,23475,0
4485,26850,0
4486,20834,0
4487,1138,0
4488,12589,0
4489,6051,0
4490,7713,0
4491,25134,0
4492,27524,0
4493,15056,0
4494,16899,0
4495,6912,0
4496,16811,0
4497,12715,0
4498,12499,0
4499,4194,0
4500,22460,0
4501,11957,0
4502,6616,0
4503,5989,0
4504,5758,0
4505,17109,0
4506,642,0
4507,10428,0
4508,16929,0
4509,22020,0
4510,26075,0
4511,18751,0
4512,13552,0
4513,25093,0
4514,8281,0
4515,27058,0
4516,3013,0
4517,18027,0
4518,27194,0
4519,18220,0
4520,24332,0
4521,17593,0
4522,16711,0
4523,11322,0
4524,28827,0
4525,13218,0
4526,3518,0
4527,14194,0
4528,10755,0
4529,22299,0
4530,8558,0
4531,21145,0
4532,18819,0
4533,5392,0
4534,10328,0
4535,28298,0
4536,15823,0
4537,20044,0
4538,6165,0
4539,10033,0
4540,5103,0
4541,784,0
4542,22668,0
4543,7827,0
4544,4733,0
4545,1525,0
4546,27468,0
4547,24731,0
4548,28910,0
4549,17856,0
4550,13778,0
4551,23282,0
4552,2030,0
4553,12181,0
4554,29797,0
4555,29525,0
4556,26003,0
4557,6032,0
4558,27044,0
4559,25259,0
4560,15573,0
4561,9168,0
4562,24287,0
4563,11682,0
4564,7328,0
4565,20282,0
4566,28404,0
4567,18957,0
4568,15125,0
4569,11204,0
4570,3843,0
4571,1927,0
4572,14880,0
4573,25097,0
4574,21092,0
4575,26865,0
4576,2112,0
4577,7783,0
4578,18339,0
4579,10443,0
4580,28102,0
4581,19438,0
4582,8057,0
4583,29729,0
4584,8152,0
4585,5155,0
4586,24995,0
4587,24799,0
4588,8306,0
4589,15694,0
4590,11804,0
4591,14892,0
4592,5748,0
4593,1298,0
4594,27845,0
4595,17970,0
4596,25184,0
4597,2203,0
4598,26732,0
4599,10738,0
4600,23246,0
4601,18196,0
4602,29097,0
4603,2315,0
4604,11002,0
4605,23753,0
4606,55,0
4607,15715,0
4608,1971,0
4609,3912,0
4610,4822,0
4611,11305,0
4612,11357,0
4613,12201,0
4614,27059,0
4615,1169,0
4616,18342,0
4617,5504,0
4618,15526,0
4619,23556,0
4620,19667,0
4621,9731,0
4622,20379,0
4623,4978,0
4624,15924,0
4625,23821,0
4626,3033,0
4627,10851,0
4628,14121,0
4629,2583,0
4630,28616,0
4631,3957,0
4632,23316,0
4633,12897,0
4634,14828,0
4635,17038,0
4636,28132,0
4637,4529,0
4638,7858,0
4639,10145,0
4640,14479,0
4641,317,0
4642,23224,0
4643,22167,0
4644,16401,0
4645,29320,0
4646,12583,0
4647,12400,0
4648,11580,0
4649,4505,0
4650,6271,0
4651,14898,0
4652,8654,0
4653,21664,0
4654,3322,0
4655,3916,0
4656,4309,0
4657,23680,0
4658,17859,0
4659,1712,0
4660,8497,0
4661,19821,0
4662,29873,0
4663,29692,0
4664,3388,0
4665,12073,0
4666,300,0
4667,5326,0
4668,23006,0
4669,27506,0
4670,20066,0
4671,26875,0
4672,20948,0
4673,4106,0
4674,10337,0
4675,16964,0
4676,6305,0
4677,14326,0
4678,8922,0
4679,21657,0
4680,17862,0
4681,20976,0
4682,8300,0
4683,24330,0
4684,19924,0
4685,26237,0
4686,26595,0
4687,5116,0
4688,19066,0
4689,13588,0
4690,7627,0
4691,15077,0
4692,14425,0
4693,17963,0
4694,22079,0
4695,12146,0
4696,18300,0
4697,29788,0
4698,5428,0
4699,10264,0
4700,5340,0
4701,27745,0
4702,12162,0
4703,13701,0
4704,10203,0
4705,1650,0
4706,25110,0
4707,15018,0
4708,7972,0
4709,280,0
4710,19442,0
4711,12062,0
4712,28058,0
4713,12355,0
4714,886,0
4715,1506,0
4716,12491,0
4717,18611,0
4718,20690,0
4719,25274,0
4720,25839,0
4721,3173,0
4722,209,0
4723,17774,0
4724,13663,0
4725,10705,0
4726,1946,0
4727,24162,0
4728,7343,0
4729,28907,0
4730,15634,0
4731,24717,0
4732,11132,0
4733,29739,0
4734,17711,0
4735,14224,0
4736,26030,0
4737,24476,0
4738,25542,0
4739,11953,0
4740,1467,0
4741,1512,0
4742,6706,0
4743,9137,0
4744,19039,0
4745,22718,0
4746,7412,0
4747,10826,0
4748,23413,0
4749,15851,0
4750,7993,0
4751,19206,0
4752,11448,0
4753,24621,0
4754,24730,0
4755,17064,0
4756,11615,0
4757,22776,0
4758,19371,0
4759,20860,0
4760,174,0
4761,2765,0
4762,13142,0
4763,13633,0
4764,17332,0
4765,7478,0
4766,27785,0
4767,14975,0
4768,1152,0
4769,20105,0
4770,17046,0
4771,4462,0
4772,15633,0
4773,14314,0
4774,18839,0
4775,29668,0
4776,5557,0
4777,10779,0
4778,26536,0
4779,7806,0
4780,4186,0
4781,4689,0
4782,23989,0
4783,19790,0
4784,16949,0
4785,9964,0
4786,13432,0
4787,3970,0
4788,25243,0
4789,3800,0
4790,28330,0
4791,14150,0
4792,28308,0
4793,6463,0
4794,16452,0
4795,9852,0
4796,4862,0
4797,15451,0
4798,25648,0
4799,16695,0
4800,3566,0
4801,12879,0
4802,29217,0
4803,18698,0
4804,5722,0
4805,22897,0
4806,29044,0
4807,24836,0
4808,24757,0
4809,19770,0
4810,17014,0
4811,28582,0
4812,9981,0
4813,17005,0
4814,9019,0
4815,1204,0
4816,15450,0
4817,21093,0
4818,15098,0
4819,22361,0
4820,8040,0
4821,486,0
4822,25252,0
4823,7280,0
4824,9323,0
4825,6720,0
4826,12234,0
4827,7739,0
4828,7930,0
4829,4662,0
4830,9725,0
4831,1551,0
4832,5666,0
4833,23954,0
4834,170,0
4835,3270,0
4836,4626,0
4837,26535,0
4838,28106,0
4839,21119,0
4840,14592,0
4841,15982,0
4842,29266,0
4843,29141,0
4844,29572,0
4845,1157,0
4846,13542,0
4847,10186,0
4848,11462,0
4849,14557,0
4850,2818,0
4851,1109,0
4852,27107,0
4853,21747,0
4854,14958,0
4855,579,0
4856,8026,0
4857,2625,0
4858,21338,0
4859,25308,0
4860,18645,0
4861,10444,0
4862,23684,0
4863,28733,0
4864,18199,0
4865,18641,0
4866,17718,0
4867,14247,0
4868,24193,0
4869,26619,0
4870,5513,0
4871,5092,0
4872,9078,0
4873,22396,0
4874,20850,0
4875,12803,0
4876,28861,0
4877,9854,0
4878,22524,0
4879,23012,0
4880,29395,0
4881,6157,0
4882,25381,0
4883,3512,0
4884,8976,0
4885,14695,0
4886,2333,0
4887,12662,0
4888,2797,0
4889,21987,0
4890,7278,0
4891,24022,0
4892,4329,0
4893,7380,0
4894,24059,0
4895,19225,0
4896,2594,0
4897,3572,0
4898,9148,0
4899,17576,0
4900,13042,0
4901,25495,0
4902,5695,0
4903,10021,0
4904,2739,0
4905,17006,0
4906,8630,0
4907,10230,0
4908,27022,0
4909,18647,0
4910,13692,0
4911,12600,0
4912,1737,0
4913,17201,0
4914,25496,0
4915,15611,0
4916,5994,0
4917,20642,0
4918,25783,0
4919,1193,0
4920,7480,0
4921,3456,0
4922,10128,0
4923,4799,0
4924,13548,0
4925,7100,0
4926,2868,0
4927,10494,0
4928,7272,0
4929,20196,0
4930,7302,0
4931,25510,0
4932,13652,0
4933,12110,0
4934,26311,0
4935,14260,0
4936,14910,0
4937,28825,0
4938,27497,0
4939,18323,0
4940,21700,0
4941,7749,0
4942,21114,0
4943,13014,0
4944,11765,0
4945,24255,0
4946,11178,0
4947,16394,0
4948,15117,0
4949,22689,0
4950,3850,0
4951,21451,0
4952,8722,0
4953,11834,0
4954,16160,0
4955,10865,0
4956,4348,0
4957,23221,0
4958,7303,0
4959,2390,0
4960,9930,0
4961,28136,0
4962,3833,0
4963,14631,0
4964,22968,0
4965,7585,0
4966,17185,0
4967,18774,0
4968,3453,0
4969,19505,0
4970,2212,0
4971,649,0
4972,20632,0
4973,17917,0
4974,27375,0
4975,25881,0
4976,25520,0
4977,12253,0
4978,11255,0
4979,21383,0
4980,23651,0
4981,24090,0
4982,9512,0
4983,10776,0
4984,2898,0
4985,15111,0
4986,6234,0
4987,5564,0
4988,26860,0
4989,9924,0
4990,9814,0
4991,18993,0
4992,27447,0
4993,27148,0
4994,17555,0
4995,12611,0
4996,14645,0
4997,16505,0
4998,5347,0
4999,15459,0
5000,21553,0
5001,11904,0
5002,24459,0
5003,17213,0
5004,23308,0
5005,7371,0
5006,4770,0
5007,15638,0
5008,3814,0
5009,21340,0
5010,17384,0
5011,23255,0
5012,1233,0
5013,6893,0
5014,777,0
5015,24593,0
5016,29431,0
5017,9272,0
5018,13738,0
5019,7768,0
5020,18488,0
5021,27266,0
5022,21369,0
5023,10555,0
5024,21175,0
5025,16293,0
5026,18070,0
5027,7065,0
5028,23338,0
5029,2174,0
5030,26649,0
5031,28646,0
5032,16826,0
5033,928,0
5034,1902,0
5035,24472,0
5036,23520,0
5037,7916,0
5038,14524,0
5039,14312,0
5040,27716,0
5041,24539,0
5042,991,0
5043,16983,0
5044,28643,0
5045,10641,0
5046,5754,0
5047,717,0
5048,21239,0
5049,26157,0
5050,2494,0
5051,29878,0
5052,15589,0
5053,27780,0
5054,6560,0
5055,19135,0
5056,2535,0
5057,24000,0
5058,4435,0
5059,4877,0
5060,12248,0
5061,26287,0
5062,8647,0
5063,20532,0
5064,27290,0
5065,639,0
5066,2217,0
5067,7566,0
5068,1795,0
5069,19351,0
5070,6494,0
5071,25139,0
5072,21853,0
5073,22905,0
5074,29515,0
5075,8375,0
5076,10280,0
5077,17391,1
5078,22068,0
5079,6000,0
5080,13385,0
5081,7239,0
5082,16053,0
5083,6187,0
5084,21246,0
5085,27973,0
5086,21008,0
5087,5254,0
5088,12154,0
5089,25601,0
5090,6844,0
5091,2669,0
5092,7860,0
5093,16901,0
5094,8132,0
5095,25002,0
5096,10064,0
5097,18445,0
5098,9130,0
5099,1570,0
5100,2592,0
5101,22347,0
5102,26471,0
5103,2454,0
5104,26550,0
5105,15988,0
5106,6226,0
5107,23763,0
5108,29605,0
5109,7143,0
5110,17216,0
5111,25724,0
5112,29820,0
5113,20481,0
5114,18012,0
5115,2273,0
5116,11476,0
5117,13592,0
5118,12542,0
5119,9997,0
5120,15497,0
5121,24132,0
5122,19959,0
5123,8042,0
5124,14110,0
5125,15092,0
5126,16356,0
5127,348,0
5128,8832,0
5129,2894,0
5130,10038,0
5131,9909,0
5132,17551,0
5133,1219,0
5134,559,0
5135,9453,0
5136,13277,0
5137,19085,0
5138,3267,0
5139,4879,0
5140,25639,0
5141,19836,0
5142,3697,0
5143,6872,0
5144,22118,0
5145,21360,0
5146,3017,0
5147,13168,0
5148,2967,0
5149,28228,0
5150,6467,0
5151,13691,0
5152,15662,0
5153,8099,0
5154,16328,0
5155,20910,0
5156,4845,0
5157,4507,0
5158,1545,0
5159,23299,0
5160,1435,0
5161,16240,0
5162,27312,0
5163,29957,0
5164,3783,0
5165,12246,0
5166,29821,0
5167,18387,0
5168,21684,0
5169,27173,0
5170,13863,0
5171,5690,0
5172,26847,0
5173,13214,0
5174,17598,0
5175,5030,0
5176,27626,0
5177,29712,0
5178,19319,0
5179,25581,0
5180,9747,0
5181,19958,0
5182,23449,0
5183,28436,0
5184,17122,0
5185,26764,0
5186,15217,0
5187,29920,0
5188,25025,0
5189,6253,0
5190,12689,0
5191,15066,0
5192,14513,0
5193,18352,0
5194,374,0
5195,6229,0
5196,19512,0
5197,29782,0
5198,4796,0
5199,6262,0
5200,3383,0
5201,27456,0
5202,748,0
5203,13681,0
5204,2142,0
5205,3364,0
5206,18058,0
5207,8692,0
5208,26288,0
5209,27800,0
5210,6873,0
5211,1202,0
5212,11162,0
5213,19244,0
5214,10510,0
5215,16373,0
5216,10357,0
5217,3991,0
5218,20702,0
5219,20531,0
5220,21079,0
5221,20756,0
5222,9807,0
5223,27061,0
5224,1241,0
5225,25732,0
5226,6277,0
5227,27958,0
5228,10676,0
5229,4068,0
5230,11638,0
5231,5785,0
5232,15787,0
5233,19078,0
5234,11753,0
5235,24677,0
5236,29373,0
5237,25486,0
5238,8538,0
5239,19354,0
5240,9456,0
5241,7358,0
5242,25337,0
5243,9436,0
5244,27564,0
5245,13894,0
5246,13209,0
5247,24870,0
5248,21997,0
5249,3414,0
5250,14442,0
5251,26082,0
5252,16893,0
5253,28373,0
5254,26978,0
5255,18324,0
5256,5703,0
5257,20429,0
5258,24298,0
5259,24553,0
5260,21786,0
5261,20693,0
5262,17404,0
5263,12548,0
5264,3562,0
5265,16625,0
5266,16191,0
5267,24571,0
5268,26470,0
5269,24937,0
5270,28365,0
5271,22134,0
5272,20957,0
5273,26717,0
5274,15203,0
5275,1275,0
5276,2298,0
5277,20442,0
5278,17798,0
5279,6554,0
5280,20683,0
5281,15956,0
5282,23834,0
5283,1349,0
5284,20298,0
5285,24562,0
5286,11128,0
5287,11824,0
5288,4617,0
5289,14970,0
5290,6953,0
5291,21187,0
5292,9535,0
5293,15458,0
5294,27623,0
5295,4324,0
5296,26203,0
5297,18185,0
5298,11848,0
5299,16051,0
5300,27702,0
5301,13893,0
5302,3543,0
5303,16106,0
5304,7490,0
5305,28545,0
5306,9994,0
5307,2422,0
5308,88,0
5309,23125,0
5310,29483,0
5311,15293,0
5312,25305,0
5313,23022,0
5314,1357,0
5315,23943,0
5316,13492,0
5317,24092,0
5318,13288,0
5319,16215,0
5320,6111,0
5321,4908,0
5322,22232,0
5323,5365,0
5324,11481,0
5325,775,0
5326,18542,0
5327,10384,0
5328,6408,0
5329,12525,0
5330,18666,0
5331,17180,0
5332,8298,0
5333,24081,0
5334,11152,0
5335,14251,0
5336,22682,0
5337,16199,0
5338,20074,0
5339,21142,0
5340,11114,0
5341,26811,0
5342,19393,0
5343,29310,0
5344,27441,0
5345,11075,0
5346,27888,0
5347,28802,0
5348,1159,0
5349,10763,0
5350,28815,0
5351,13924,0
5352,24977,0
5353,20262,0
5354,26350,0
5355,21732,0
5356,10462,0
5357,13421,0
5358,27261,0
5359,1836,0
5360,19205,0
5361,24871,0
5362,25552,0
5363,20143,0
5364,15379,0
5365,15010,0
5366,968,0
5367,20584,0
5368,21992,0
5369,28617,0
5370,21754,0
5371,5596,0
5372,7220,0
5373,768,0
5374,29191,0
5375,29960,0
5376,6314,0
5377,7661,0
5378,29010,0
5379,14402,0
5380,8562,0
5381,15587,0
5382,17688,0
5383,1900,0
5384,3611,0
5385,29666,0
5386,28996,0
5387,21154,0
5388,27010,0
5389,25182,0
